Nom;n°_Structure;Statut;Objet;Precision;Localisation;n°_Indiv;Sexe_Bio;Sexe_Genetique;Sexe_Archeo;Classe;Probable;AgeEstime;ClasseAge
ODRATZHEIM Sandgrube, Lotissement du Wehland;1041;non identifié;indéterminé;;associé au corps;1;;;;adulte mature-âgé;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1041;non identifié;indéterminé;;associé au corps;1;;;;adulte mature-âgé;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1041;possible;châtelaine;;associé au corps;1;;;;adulte mature-âgé;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1042;non identifié;lot de perles (vrac);;indéterminé;1;Féminin;;;adulte mature-âgé;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1042;identifié;boucle d'oreille;filiforme;indéterminé;1;Féminin;;;adulte mature-âgé;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1042;identifié;boucle d'oreille;à polyèdre;indéterminé;1;Féminin;;;adulte mature-âgé;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1042;identifié;pendant/pendentif;monnaie percée;indéterminé;1;Féminin;;;adulte mature-âgé;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1042;non identifié;indéterminé;;indéterminé;1;Féminin;;;adulte mature-âgé;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1042;possible;anneau(x) de châtelaine;;indéterminé;1;Féminin;;;adulte mature-âgé;FAUX;> 40 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;possible;ceinture;;associé au corps;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;identifié;châtelaine;;associé au corps;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;possible;aumônière/sacoche;sacoche féminine;associé au corps;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1047;identifié;peigne;;indéterminé;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1047;non identifié;lot de perles (vrac);;indéterminé;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1047;possible;couteau;;indéterminé;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1047;identifié;clou(s);unique;indéterminé;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1048;identifié;couteau;;indéterminé;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1048;possible;fourreau;;indéterminé;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1048;non identifié;non identifié;;indéterminé;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;ceinture;boucle simple;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;fibule;ansée dissymétrique;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;fibule;ansée dissymétrique;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;collier;de perles;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;pot;à épaulement;non associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;cordelière/cingulum;autre;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;couteau;;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;fusaïole;;;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;aumônière/sacoche;sacoche féminine;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;châtelaine;;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;perle(s) de châtelaine;;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;monnaie;antique;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;non identifié;indéterminé;;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;possible;matière première;pâte de verre;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;possible;matière première;;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;chaussures/jarretières;boucle simple;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;chaussures/jarretières;boucle simple;associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1050;identifié;œuf;;non associé au corps;1;;;;adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1051;identifié;pot;;non associé au corps;1;;;;Immature;FAUX;0 - 6 mois;[0]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1052;non identifié;lot de perles (vrac);;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1052;identifié;pot;biconique/caréné;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1052;non identifié;non identifié;;;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1052;identifié;faune;bovidé;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1053;identifié;couteau;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1053;possible;forces;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1053;non identifié;lot de perles (vrac);;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1053;identifié;gobelet;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1053;non identifié;indéterminé;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1053;identifié;faune;autres oiseaux et autres mammifères;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;scramasaxe;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;fiche;à bélière;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;monnaie;antique;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;aumônière/sacoche;aumônière masculine;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;clou(s);lot;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;non identifié;indéterminé;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;faune;gallinacé;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;faune;suidé;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1054;identifié;œuf;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1055;identifié;scramasaxe;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1055;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1055;identifié;objet décontextualisé;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1055;identifié;clou(s);lot;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1055;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1055;possible;aumônière/sacoche;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1056;identifié;peigne;à double denture;non associé au corps;1;;;;Immature;FAUX;1,5 - 3 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1056;identifié;pot;;non associé au corps;1;;;;Immature;FAUX;1,5 - 3 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1056;identifié;objet décontextualisé;;non associé au corps;1;;;;Immature;FAUX;1,5 - 3 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1056;identifié;couteau;;non associé au corps;1;;;;Immature;FAUX;1,5 - 3 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1056;possible;ceinture;boucle simple;associé au corps;1;;;;Immature;FAUX;1,5 - 3 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;identifié;flèche;douille ouverte;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;identifié;scramasaxe;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;identifié;ceinture;boucle simple à appliques/rivets;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;identifié;aumônière/sacoche;aumônière masculine;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;possible;briquet;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;identifié;monnaie;antique;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;identifié;monnaie;antique;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;identifié;couteau;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;non identifié;indéterminé;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1058;identifié;pierre(s) à feu;lot;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1059;possible;scramasaxe;;associé au corps;1;;;;Immature;FAUX;11 - 16,5 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1059;identifié;ceinture;garniture simple à appliques;associé au corps;1;;;;Immature;FAUX;11 - 16,5 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1059;possible;fourreau;;associé au corps;1;;;;Immature;FAUX;11 - 16,5 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1059;non identifié;non identifié;;associé au corps;1;;;;Immature;FAUX;11 - 16,5 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;identifié;scramasaxe;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;identifié;fourreau;de scramasaxe;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;identifié;ceinture;garniture double à appliques;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;identifié;couteau;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;identifié;poinçon;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;possible;matière première;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;identifié;objet décontextualisé;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;identifié;clou(s);lot;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;identifié;monnaie;antique;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;non identifié;indéterminé;;indéterminé;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1062;possible;aumônière/sacoche;aumônière masculine;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1063;identifié;collier;de perles;associé au corps;1;;;;Immature;FAUX;1 - 2 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1063;identifié;cordelière/cingulum;perle;associé au corps;1;;;;Immature;FAUX;1 - 2 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1063;identifié;pot;globulaire/ovoïde;non associé au corps;1;;;;Immature;FAUX;1 - 2 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1063;identifié;faune;suidé;non associé au corps;1;;;;Immature;FAUX;1 - 2 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;identifié;pot;;non associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;identifié;ceinture;;associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;identifié;couteau;;associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;identifié;pincette/pince à épiler;;associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;possible;poinçon;;associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;possible;pierre(s) à feu;lot;associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;non identifié;indéterminé;;associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;possible;aumônière/sacoche;aumônière masculine;associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;identifié;faune;suidé;non associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1064;identifié;œuf;;non associé au corps;1;Masculin;;;Adulte;FAUX;> 60 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1065;identifié;fusaïole;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1065;identifié;pendant/pendentif;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1065;identifié;morceau de cotte de maille;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1065;possible;chaîne(tte);de châtelaine;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1065;possible;récipient;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1066;identifié;peigne;à simple denture;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1066;possible;couteau;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1066;possible;récipient;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1066;non identifié;lot de perles (vrac);;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1066;identifié;fusaïole;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1066;non identifié;non identifié;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1066;possible;contenant du défunt/chambre funéraire;;indéterminé;1;;;;Adulte;FAUX;30 - 59 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1068;identifié;pot;biconique/caréné;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1068;identifié;épée;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1068;identifié;fourreau;d'épée;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1068;identifié;couteau;;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1068;identifié;fourreau;de couteau;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1068;identifié;ceinture;garniture simple;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1068;identifié;lance;douille fermée;associé au corps;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1068;non identifié;non identifié;;;1;Masculin;;;Adulte;FAUX;20 - 39 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1069;possible;fourreau;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1070;identifié;flèche;douille ouverte;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1070;identifié;flèche;douille ouverte;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1070;identifié;flèche;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1070;identifié;couteau;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1070;identifié;scramasaxe;;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1070;identifié;ceinture;garniture triple;associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1070;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1070;identifié;faune;bovidé;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1071;identifié;ceinture;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1071;identifié;collier;de perles;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1071;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1071;non identifié;faune;;indéterminé;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1074;non identifié;lot de perles (vrac);;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1074;possible;ceinture;garniture simple;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1074;possible;fourreau;de couteau;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1074;non identifié;indéterminé;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1074;identifié;chaussures/jarretières;garniture simple à appliques;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1074;identifié;chaussures/jarretières;garniture simple à appliques;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1074;non identifié;faune;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1075;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1075;identifié;ceinture;garniture simple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1076;non identifié;lot de perles (vrac);;;1;;;;Immature;FAUX;2 - 3,5 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1076;identifié;objet décontextualisé;;;1;;;;Immature;FAUX;2 - 3,5 ans;[1-4]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1077;non identifié;lot de perles (vrac);;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1077;possible;couteau;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1077;possible;fourreau;;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1077;identifié;œuf;;non associé au corps;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1078;identifié;épée;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1078;identifié;fourreau;d'épée;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1078;identifié;bouclier;;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1078;possible;ceinture;boucle simple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1078;identifié;chaussures/jarretières;garniture simple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1078;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
